uporabnik,tekma,rez_dom,rez_gos,tocke,gol_razlika
1,3030787,3,0,0,3
2,3030787,1,1,3,0
3,3030787,0,0,3,0
5,3030787,0,0,3,0
1,3030788,2,3,0,1
2,3030788,1,0,0,1
5,3030788,2,3,0,1
1,3030789,0,0,0,1
2,3030789,0,1,0,2
3,3030789,2,2,0,1
4,3030789,2,2,0,1
1,3030790,0,1,0,1
4,3030790,2,3,0,1
1,3030791,2,1,0,3
3,3030791,2,1,0,3
4,3030791,2,2,0,2
5,3030791,3,2,0,3
1,3030792,2,3,0,1
2,3030792,0,2,0,2
3,3030792,1,1,5,0
4,3030792,1,2,0,1
1,3030793,0,1,0,2
2,3030793,1,2,0,2
5,3030793,3,3,0,1
1,3030794,1,1,0,1
5,3030794,1,0,0,2
1,3030795,1,2,0,2
3,3030795,1,0,5,0
4,3030795,3,1,2,1
5,3030795,0,0,0,1
1,3030796,0,2,0,3
2,3030796,4,1,2,2
3,3030796,0,1,0,2
5,3030796,1,4,0,4
1,3030797,2,2,0,2
2,3030797,1,1,0,2
3,3030797,1,2,2,1
4,3030797,3,2,0,3
5,3030797,2,1,0,3
2,3030798,0,0,0,1
3,3030798,2,0,2,1
4,3030798,1,4,0,4
1,3030799,1,0,0,1
4,3030799,1,2,0,1
5,3030799,1,1,3,0
1,3030800,2,1,2,2
3,3030800,1,3,0,5
2,3030801,1,1,5,0
4,3030801,2,0,0,2
5,3030801,2,1,0,1
2,3030802,0,0,3,0
3,3030802,2,3,0,1
4,3030802,3,1,0,2
5,3030802,2,1,0,1
1,3030803,1,2,2,1
3,3030803,1,1,0,2
4,3030803,3,0,0,5
2,3030804,1,2,0,2
3,3030804,3,1,2,1
4,3030804,3,1,2,1
5,3030804,1,0,3,0
1,3030805,1,2,0,1
2,3030805,2,2,3,0
3,3030805,3,0,0,3
4,3030805,4,1,0,3
5,3030805,1,4,0,3
1,3030806,2,0,2,1
2,3030806,3,1,2,1
3,3030806,0,1,0,2
4,3030806,0,2,0,3
5,3030806,2,2,0,1
1,3030807,2,1,2,1
2,3030807,1,3,0,4
3,3030807,2,2,0,2
4,3030807,1,2,0,3
5,3030807,1,0,2,1
1,3030808,1,2,3,0
2,3030808,0,2,2,1
3,3030808,4,0,0,5
5,3030808,0,1,5,0
1,3030809,2,0,0,3
2,3030809,1,3,2,1
3,3030809,0,1,5,0
4,3030809,3,4,3,0
2,3030810,2,1,0,1
3,3030810,0,2,0,2
4,3030810,1,2,0,1
5,3030810,0,2,0,2
1,3030811,2,1,2,3
3,3030811,0,0,0,4
4,3030811,1,3,0,6
1,3030812,1,3,3,0
2,3030812,0,0,0,2
3,3030812,1,1,0,2
5,3030812,2,1,0,3
1,3030813,1,1,5,0
3,3030813,1,3,0,2
4,3030813,1,2,0,1
5,3030813,1,0,0,1
1,3030814,1,1,0,1
2,3030814,2,1,0,2
4,3030814,2,0,0,3
1,3030815,3,2,2,2
2,3030815,1,0,2,2
3,3030815,0,1,0,4
4,3030815,1,2,0,4
5,3030815,3,2,2,2
1,3030816,3,0,0,4
2,3030816,1,1,0,1
3,3030816,0,0,0,1
4,3030816,2,3,3,0
1,3030817,3,1,2,1
2,3030817,0,1,0,2
4,3030817,0,2,0,3
2,3030818,1,0,,
3,3030818,2,2,,
5,3030818,2,1,,
1,3030819,0,4,0,5
2,3030819,0,0,0,1
1,3030820,1,1,0,1
2,3030820,0,1,0,2
4,3030820,0,2,0,3
5,3030820,2,1,3,0
1,3030821,1,1,5,0
2,3030821,3,0,0,3
3,3030821,0,0,3,0
4,3030821,2,2,3,0
5,3030821,3,1,0,2
1,3030822,0,0,0,2
2,3030822,4,2,3,0
3,3030822,2,1,2,1
4,3030822,3,2,2,1
5,3030822,1,3,0,4
1,3030823,0,2,0,2
4,3030823,3,1,0,2
1,3030824,1,2,0,2
2,3030824,3,1,2,1
3,3030824,0,2,0,3
5,3030824,2,1,5,0
2,3030825,1,0,2,4
3,3030825,1,1,0,5
4,3030825,3,2,2,4
5,3030825,1,1,0,5
2,3030826,3,0,2,2
4,3030826,2,0,2,1
5,3030826,0,1,0,2
1,3030827,2,1,,
3,3030827,4,1,,
4,3030827,3,1,,
5,3030827,1,1,,
1,3030828,1,0,,
2,3030828,0,1,,
3,3030828,2,1,,
4,3030828,2,1,,
5,3030828,1,0,,
1,3030829,2,0,,
2,3030829,1,0,,
3,3030829,0,1,,
5,3030829,1,1,,
2,3030830,1,2,,
3,3030830,1,1,,
4,3030830,1,2,,
2,3030831,5,3,,
3,3030831,1,1,,
1,3030832,3,2,,
3,3030832,4,1,,
4,3030832,1,0,,
5,3030832,2,1,,
1,3030833,1,2,,
2,3030833,1,1,,
3,3030833,0,3,,
4,3030833,3,1,,
1,3030834,0,3,,
2,3030834,3,0,,
3,3030834,0,0,,
5,3030834,0,1,,
5,3030835,1,3,,
1,3030836,2,2,,
3,3030836,3,4,,
4,3030836,1,1,,
5,3030836,0,1,,
1,3030837,0,3,,
2,3030837,2,1,,
4,3030837,0,1,,
5,3030837,1,2,,
3,3030838,1,0,,
4,3030838,0,1,,
5,3030838,0,0,,
2,3030839,2,2,,
3,3030839,1,2,,
2,3030840,2,1,,
3,3030840,1,3,,
4,3030840,2,0,,
5,3030840,1,1,,
1,3030841,1,2,,
3,3030841,1,0,,
4,3030841,2,2,,
1,3030842,2,1,,
2,3030842,2,3,,
3,3030842,2,1,,
4,3030842,2,2,,
5,3030842,2,3,,
1,3030843,0,0,,
2,3030843,1,1,,
3,3030843,1,0,,
4,3030843,3,3,,
2,3030844,2,3,,
3,3030844,2,1,,
5,3030844,3,1,,
2,3030845,1,0,,
4,3030845,2,2,,
5,3030845,1,1,,
1,3030846,2,1,,
2,3030846,1,1,,
3,3030846,2,1,,
4,3030846,0,0,,
5,3030846,2,1,,
2,3030847,0,1,,
3,3030847,3,2,,
4,3030847,2,0,,
1,3030848,2,3,,
3,3030848,0,2,,
4,3030848,1,2,,
5,3030848,2,2,,
2,3030849,0,0,,
4,3030849,2,4,,
5,3030849,1,0,,
1,3030850,1,1,,
2,3030850,1,0,,
3,3030850,1,1,,
5,3030850,1,1,,
1,3030851,0,2,,
2,3030851,0,3,,
4,3030851,0,2,,
5,3030851,1,0,,
1,3030852,1,3,,
3,3030852,0,0,,
4,3030852,2,0,,
5,3030852,0,3,,
1,3030853,1,0,,
2,3030853,4,1,,
3,3030853,0,2,,
4,3030853,1,2,,
5,3030853,1,0,,
1,3030854,0,2,,
3,3030854,1,1,,
4,3030854,1,2,,
1,3030855,1,2,,
2,3030855,2,2,,
3,3030855,1,1,,
4,3030855,1,0,,
5,3030855,3,1,,
1,3030856,1,1,,
2,3030856,0,2,,
4,3030856,1,2,,
5,3030856,1,2,,
1,3030857,1,4,,
2,3030857,0,2,,
4,3030857,0,2,,
1,3030858,1,1,,
4,3030858,2,2,,
5,3030858,0,0,,
1,3030859,0,3,,
2,3030859,0,2,,
1,3030860,0,1,,
3,3030860,2,2,,
4,3030860,1,2,,
5,3030860,0,0,,
1,3030861,0,2,,
2,3030861,1,1,,
3,3030861,0,1,,
4,3030861,4,4,,
4,3030862,0,1,,
5,3030862,2,0,,
2,3030863,3,0,,
3,3030863,0,1,,
4,3030863,2,1,,
2,3030864,3,0,,
4,3030864,3,1,,
5,3030864,1,1,,
2,3030865,0,1,,
3,3030865,2,2,,
5,3030865,0,1,,
1,3030866,0,2,,
3,3030866,2,2,,
4,3030866,1,4,,
5,3030866,1,1,,
1,3030867,2,1,,
2,3030867,3,1,,
3,3030867,4,0,,
4,3030867,1,1,,
5,3030867,2,4,,
3,3030868,1,1,,
4,3030868,0,4,,
5,3030868,1,1,,
1,3030869,1,1,,
3,3030869,3,1,,
4,3030869,1,0,,
5,3030869,1,3,,
1,3030870,1,1,,
2,3030870,1,2,,
4,3030870,3,1,,
5,3030870,1,1,,
1,3030871,2,3,,
2,3030871,1,4,,
3,3030871,1,1,,
4,3030871,3,2,,
5,3030871,2,2,,
1,3030872,1,0,,
3,3030872,2,0,,
4,3030872,1,3,,
5,3030872,1,0,,
1,3030873,2,2,,
2,3030873,1,1,,
3,3030873,0,1,,
4,3030873,2,1,,
1,3030874,4,2,,
3,3030874,2,2,,
5,3030874,0,1,,
1,3030875,1,1,,
2,3030875,1,0,,
4,3030875,1,1,,
5,3030875,3,1,,
1,3030876,0,2,,
2,3030876,2,2,,
4,3030876,3,0,,
5,3030876,2,2,,
1,3030877,1,3,,
3,3030877,0,0,,
5,3030877,1,0,,
2,3030878,4,1,,
3,3030878,0,1,,
4,3030878,4,3,,
1,3030879,2,2,,
2,3030879,0,1,,
3,3030879,3,2,,
5,3030879,2,1,,
1,3030880,0,2,,
2,3030880,1,0,,
3,3030880,0,0,,
5,3030880,0,2,,
1,3030881,3,0,,
3,3030881,0,2,,
4,3030881,2,3,,
1,3030882,3,1,,
3,3030882,1,2,,
1,3030883,1,3,,
3,3030883,1,3,,
5,3030883,2,1,,
1,3030884,0,4,,
2,3030884,3,3,,
3,3030884,0,1,,
4,3030884,0,3,,
5,3030884,2,3,,
1,3030885,1,0,,
2,3030885,1,2,,
3,3030885,2,1,,
4,3030885,2,1,,
5,3030885,2,1,,
1,3030886,0,0,,
2,3030886,5,1,,
3,3030886,0,0,,
4,3030886,0,0,,
5,3030886,4,0,,
1,3030887,2,0,,
2,3030887,3,2,,
5,3030887,0,0,,
1,3030888,0,1,,
2,3030888,1,1,,
3,3030888,5,1,,
4,3030888,1,1,,
5,3030888,2,0,,
1,3030889,1,1,,
2,3030889,2,1,,
3,3030889,1,4,,
4,3030889,4,3,,
5,3030889,0,0,,
1,3030890,0,3,,
2,3030890,1,1,,
3,3030890,1,1,,
1,3030891,1,3,,
2,3030891,3,2,,
4,3030891,0,1,,
5,3030891,1,2,,
3,3030892,0,1,,
4,3030892,2,2,,
5,3030892,1,0,,
1,3030893,2,3,,
3,3030893,2,0,,
4,3030893,0,0,,
5,3030893,3,2,,
1,3030894,3,2,,
2,3030894,1,1,,
4,3030894,1,1,,
5,3030894,0,1,,
1,3030895,0,1,,
2,3030895,0,1,,
4,3030895,3,0,,
5,3030895,3,1,,
1,3030896,4,0,,
2,3030896,0,1,,
3,3030896,0,2,,
4,3030896,1,1,,
1,3030897,0,1,,
2,3030897,1,0,,
3,3030897,4,1,,
4,3030897,0,1,,
5,3030897,0,2,,
1,3030898,0,0,,
5,3030898,0,2,,
1,3030899,4,2,,
2,3030899,1,2,,
3,3030899,3,2,,
5,3030899,2,7,,
1,3030900,4,2,,
2,3030900,4,1,,
4,3030900,1,0,,
5,3030900,2,2,,
1,3030901,2,1,,
2,3030901,3,0,,
1,3030902,0,3,,
2,3030902,2,0,,
3,3030902,1,2,,
4,3030902,3,0,,
1,3030903,1,1,,
2,3030903,1,0,,
3,3030903,3,0,,
4,3030903,1,2,,
5,3030903,2,0,,
1,3030904,1,2,,
2,3030904,2,1,,
3,3030904,0,1,,
4,3030904,2,1,,
1,3030905,1,1,,
3,3030905,0,1,,
5,3030905,2,0,,
1,3030906,2,2,,
2,3030906,3,3,,
3,3030906,3,1,,
5,3030906,2,1,,
1,3030907,1,1,,
2,3030907,0,0,,
4,3030907,1,0,,
5,3030907,1,2,,
1,3030908,1,1,,
2,3030908,2,2,,
3,3030908,1,1,,
4,3030908,2,0,,
5,3030908,0,0,,
1,3030909,0,2,,
3,3030909,2,1,,
5,3030909,2,1,,
1,3030910,1,2,,
3,3030910,2,1,,
4,3030910,0,2,,
5,3030910,0,1,,
2,3030911,2,0,,
4,3030911,2,1,,
5,3030911,3,1,,
1,3030912,3,2,,
2,3030912,0,2,,
5,3030912,3,1,,
2,3030913,1,1,,
3,3030913,0,0,,
4,3030913,0,1,,
5,3030913,1,1,,
1,3030914,2,0,,
2,3030914,0,2,,
3,3030914,4,0,,
4,3030914,0,0,,
5,3030914,1,0,,
1,3030915,0,0,,
2,3030915,0,3,,
2,3030916,0,1,,
3,3030916,1,1,,
4,3030916,3,2,,
5,3030916,1,0,,
2,3030917,1,1,,
3,3030917,0,2,,
4,3030917,3,3,,
1,3030918,2,3,,
2,3030918,0,4,,
3,3030918,1,1,,
4,3030918,0,0,,
5,3030918,3,1,,
1,3030919,1,1,,
2,3030919,0,1,,
3,3030919,0,1,,
4,3030919,3,0,,
5,3030919,1,0,,
1,3030920,1,4,,
2,3030920,1,3,,
3,3030920,0,0,,
2,3030921,2,0,,
3,3030921,1,2,,
5,3030921,4,0,,
2,3030922,5,2,,
5,3030922,3,1,,
1,3030923,4,3,,
2,3030923,1,2,,
3,3030923,3,1,,
5,3030923,1,0,,
1,3030924,0,3,,
2,3030924,0,2,,
3,3030924,3,1,,
4,3030924,3,2,,
5,3030924,0,1,,
1,3030925,0,1,,
2,3030925,3,1,,
4,3030925,2,1,,
5,3030925,2,0,,
2,3030926,3,1,,
3,3030926,3,0,,
4,3030926,3,2,,
5,3030926,1,1,,
